label,text
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
ham,Ok lor thanx... Ü in school?
spam,U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com .150ppermessSubscription
spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), login to lucozade.co.uk/wrc "
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
ham,Dear we got  &lt;#&gt;  dollars hi hi
ham,"Goodnight, sleep well da please take care pa. Please."
ham,Are you willing to go for apps class.
ham,Ho ho - big belly laugh! See ya tomo
ham,Wah... Okie okie... Muz make use of e unlimited... Haha...
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... Wish u a happy birth day"
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection.."
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
ham,Otherwise had part time job and tuition..now its difficult�
ham,You'd like that wouldn't you? Jerk!
ham,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX
ham,"I can't, I don't have her number!"
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
ham,No problem. We will be spending a lot of quality time together...
ham,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."""
ham,G.W.R
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
ham,No. She's currently in scotland for that.
spam,"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+"
ham,You dont know you jabo me abi.
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service.
ham,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
ham,Tension ah?what machi?any problem?
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!"
ham,Send me your resume:-)
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop"
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit"
ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
ham,Ugh it I'm resubbing to eve
ham,I'm stuck in da middle of da row on da right hand side of da lt...
ham,So do you have samus shoulders yet
ham,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
ham,I'm serious. You are in the money base
ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
ham,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
spam,Bloomberg -Message center +447797706008 Why wait? Apply for your future http://careers. bloomberg.com
ham,K..k..i'm also fine:)when will you complete the course? Then u can come here and search for job�
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
ham,"Alright, see you in a bit"
spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
ham,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit "
ham,Yup�its ok..
spam,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
ham,S s..first time..dhoni rocks...
ham,Yup song bro. No creative. Neva test quality. He said check review online.
ham,She's borderline but yeah whatever.
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
ham,"Sorry, I'll call later..have an urgent meeting.."
ham,Your brother is a genius
ham,"Watching cartoon, listening music ; at evening, have to go temple.."
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458120 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. "
ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
ham,I don't know but I'm raping dudes at poker
Spam,MORE THAN 60% UNITS SOLD in first 3 DAYS!!Unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 YRS INTEREST FREE SCHEME.Call Agni 9212255555 to avail discounts
ham,Guess he wants alone time. We could just show up and watch when they do..
ham,God bless.get good sleep my dear...i will pray!
ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Ileave this topic for now."
ham,I am in bus on the way to calicut
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . ."
ham,I'm working technical support :)voice process.
ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
ham,Pls convey my birthday wishes to Nimya.. Today is her birthday
ham,Horrible bf... I now v hungry...
ham,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
ham,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
ham,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid and doesn't like selling without me there and I can't be up there til late tonight"
ham,Hey what's up charles sorry about the late reply.
ham,Oh ok i didnt know what you meant. Yep i am baby jontin
ham,I'm meeting Darren...
ham,I wanna watch that movie
ham,K.k:)advance happy pongal.
spam,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Re-Activate call customer care for help 07068796424 now."
ham,Jus finished avatar nigro
ham,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
ham,I finished my lunch already. U wake up already?
ham,"Omw back to tampa from west palm, you hear what happened?"
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
ham,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
ham,Nvm take ur time.
ham,Lmao ok I wont be needing u to do my hair anymore.
spam,Now GET RID OFF-Cockroach-Termite-Bedbug-Rats-Any Pest4Best DEALS inPestControlServices/Chemical/Herbal/OdorlessDIAL-N-ASK011-62222222
ham,ILL B DOWN SOON
ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
ham,How much r ü willing to pay?
spam,08714712388 between 10am-7pm Cost 10p
spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
ham,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.
ham,I cant pick the phone right now. I will call u later
ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
ham,Mm that time you dont like fun
ham,Wat time r ü going to xin's hostel?
ham,Gibbs unsold.mike hussey
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
ham,"Sorry, I'll call later..hope u knw.."
ham,U predict wat time U'll finish buying?
spam,"	SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
ham,Anything lor but toa payoh got place 2 walk meh...
ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
ham,I have to take exam with march 3
ham,And maybe some pressies
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
ham,Have you got Xmas radio times. If not i will get it now
spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
spam,"Urgent Message for CIBC Account Holder, Kindly login to confirm your login information Login to our secure server to check your information http://cibc.mobileupdate.granpianostudio.com/cibcfullz/Internet Support"
ham,No da. I am happy that we sit together na
ham,Those ducking chinchillas
spam,You are a winner U have been specially selected 2 receive £2000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910
